user_id,name,age,location,signup_date,new_feature_flag
477,WnbgTYkDH,30.0,Mumbai,2021-13-40,0.0
478,sJzMUto,30.0,Delhi,2022-05-10,0.0
479,THWvFv,18.0,Mumbai,2021-13-40,1.0
480,ilqpn,35.0,NY,2021-13-40,0.0
481,UOWMBxi,30.0,Delhi,2020-01-01,0.0
482,LIWKei,30.0,Delhi,2020-01-01,0.0
483,WycOB,40.0,Mumbai,2022-05-10,0.0
484,niIUq,40.0,Bangalore,bad_date,1.0
485,xgBibsV,18.0,Bangalore,2022-05-10,1.0
486,YCoxYKjF,25.0,Tokyo,bad_date,0.0
487,TwHBVzleqv,35.0,Mumbai,2022-05-10,0.0
488,aQSry,-1.0,Tokyo,bad_date,0.0
489,AABCyljyTl,30.0,Mumbai,bad_date,1.0
490,pNPFPCjT,-1.0,Mumbai,bad_date,0.0
491,iMutnv,-1.0,London,bad_date,0.0
492,PJoMQvSjp,106.0,Bangalore,bad_date,1.0
493,xKzqhYbYo,35.0,London,2020-01-01,1.0
494,LmhzrqPZ,25.0,Tokyo,2020-01-01,1.0
495,rRXcO,25.0,Tokyo,bad_date,0.0
496,jUntaYLu,30.0,Mumbai,2022-05-10,0.0
497,MbxOBZ,25.0,NY,bad_date,0.0
498,XWiLMCgzps,35.0,Delhi,2022-05-10,1.0
499,lfGqiogPac,106.0,Delhi,2022-05-10,0.0
500,JiOmzJrY,106.0,Tokyo,bad_date,0.0
501,dHKPg,30.0,NY,2021-13-40,0.0
502,PNPwkJshU,25.0,Mumbai,bad_date,0.0
503,DCzDCqyT,35.0,Mumbai,2020-01-01,0.0
504,iBxQCxOAM,18.0,London,2022-05-10,0.0
505,SOmLICuBz,106.0,Delhi,bad_date,0.0
506,ovqfIcWjb,-1.0,NY,bad_date,0.0
507,fDRIBK,25.0,Mumbai,2021-13-40,1.0
508,lLaVIWR,35.0,Mumbai,2020-01-01,1.0
509,dDWvtKQncd,35.0,Tokyo,2020-01-01,0.0
510,XfLBjB,40.0,Mumbai,bad_date,0.0
511,XDDMNDJKwf,35.0,Mumbai,2021-13-40,0.0
512,uriZxsqZq,40.0,NY,bad_date,1.0
513,wLFDlNWnYx,106.0,Bangalore,2022-05-10,0.0
514,boahUaZlqO,35.0,NY,bad_date,0.0
515,VADDexi,25.0,Mumbai,bad_date,0.0
516,mnpDDleqz,40.0,Bangalore,bad_date,0.0
517,KQeHbQtOVr,-1.0,Bangalore,bad_date,0.0
518,vTTlHFaO,106.0,Mumbai,bad_date,1.0
519,BqDqKhJ,25.0,Mumbai,2022-05-10,0.0
520,NDewOhry,30.0,Mumbai,bad_date,0.0
521,ueAOghDzH,40.0,NY,2021-13-40,0.0
522,ZBmnwJDfv,18.0,Mumbai,bad_date,0.0
523,qEbpZG,106.0,NY,2021-13-40,0.0
524,GwWmJiLe,30.0,Delhi,bad_date,1.0
525,XWTQaK,35.0,Bangalore,2020-01-01,1.0
526,yrMlCNCG,-1.0,Delhi,2021-13-40,1.0
527,KaEIcioPGc,30.0,Mumbai,bad_date,1.0
528,dIIVs,40.0,Tokyo,2020-01-01,1.0
529,THmtYfq,18.0,Mumbai,2021-13-40,0.0
530,ekYDLcVpz,40.0,Mumbai,bad_date,0.0
531,ssGmY,-1.0,Mumbai,2020-01-01,0.0
532,GTUQb,-1.0,Bangalore,bad_date,0.0
533,lruhLBJ,-1.0,Mumbai,2020-01-01,0.0
534,lmhYVrCkhC,35.0,NY,bad_date,0.0
535,qKBhZY,30.0,Bangalore,bad_date,1.0
536,VqCXgqTLN,18.0,London,bad_date,0.0
537,XpMQHMhj,30.0,Delhi,2022-05-10,1.0
538,NFnDm,40.0,Mumbai,bad_date,1.0
539,beOgRyHjuy,25.0,London,2020-01-01,0.0
540,bNaovM,40.0,Bangalore,2021-13-40,0.0
541,dWZTzq,106.0,Mumbai,bad_date,1.0
542,wOFQLu,30.0,London,bad_date,0.0
543,EBTOBxRcZ,40.0,Mumbai,bad_date,0.0
544,ZcuNYjwT,-1.0,Tokyo,2020-01-01,0.0
545,xvFcAhR,25.0,Mumbai,2020-01-01,0.0
546,AjEUCuqbxU,35.0,NY,bad_date,0.0
547,eqHKiMeK,106.0,Bangalore,bad_date,0.0
548,BtPAX,106.0,Mumbai,bad_date,0.0
549,cirTSihN,40.0,Mumbai,2020-01-01,1.0
550,qNxGggk,35.0,NY,bad_date,0.0
551,azzPFzl,106.0,Bangalore,2021-13-40,0.0
552,veFmCGCQ,25.0,Mumbai,bad_date,1.0
553,AABCyljyTl,30.0,Bangalore,bad_date,1.0
554,shbEFrefZi,25.0,Tokyo,2021-13-40,1.0
555,JEOjxEWept,25.0,Mumbai,bad_date,1.0
556,NRdyg,-1.0,London,2022-05-10,0.0
557,BBKFfLG,35.0,Tokyo,2021-13-40,1.0
558,LFOKwSnD,25.0,Bangalore,2021-13-40,0.0
559,FzLzQT,18.0,Delhi,2022-05-10,0.0
560,YabGgSP,30.0,Delhi,2020-01-01,0.0
561,csPlHJnd,30.0,Tokyo,2020-01-01,0.0
562,qaJrLGbjr,25.0,Tokyo,bad_date,0.0
563,yybhixSUyQ,30.0,Bangalore,bad_date,1.0
564,RpLqB,106.0,NY,2022-05-10,0.0
565,rVPdhRrtBi,30.0,London,2022-05-10,0.0
566,ESNKqb,-1.0,NY,2022-05-10,0.0
567,TtRpBjtb,35.0,Bangalore,bad_date,1.0
568,xbzAj,25.0,Mumbai,bad_date,0.0
569,TqrOfZAZkb,30.0,NY,2020-01-01,0.0
570,gqcSTrUfN,35.0,Mumbai,2021-13-40,1.0
571,EqUqk,40.0,Mumbai,bad_date,1.0
572,OIoifXD,30.0,London,2020-01-01,0.0
573,sqhKomdFr,30.0,NY,2022-05-10,0.0
574,bUcteu,106.0,Mumbai,bad_date,0.0
575,GJxsrkNQe,40.0,Mumbai,bad_date,0.0
576,DePKfqHN,-1.0,Bangalore,bad_date,0.0
577,hUnsjV,106.0,London,2021-13-40,0.0
578,xbysxiN,106.0,Mumbai,2021-13-40,0.0
579,AvLfCd,30.0,Mumbai,bad_date,1.0
580,uvGCYtrQ,18.0,Tokyo,bad_date,1.0
581,DrKjIMLR,35.0,London,2021-13-40,0.0
582,yCQjXdfQO,18.0,Delhi,2020-01-01,0.0
583,HdlhENQN,25.0,Mumbai,2020-01-01,0.0
584,BuEkJqDV,30.0,Mumbai,bad_date,1.0
585,LVZEFASS,18.0,Tokyo,2020-01-01,1.0
586,YaDYfobwE,-1.0,NY,bad_date,0.0
587,ttCIyjtWRi,-1.0,Mumbai,2021-13-40,0.0
588,gaHhUIYhhP,35.0,London,2021-13-40,0.0
589,FwjACxsjFE,18.0,NY,bad_date,0.0
590,LoWDbb,30.0,NY,bad_date,0.0
591,fzJhMZZ,30.0,Tokyo,2020-01-01,0.0
592,ABFmGIIJ,-1.0,Mumbai,2022-05-10,0.0
593,qcrOyAyMv,-1.0,Mumbai,bad_date,0.0
594,pbVMLDd,25.0,London,bad_date,1.0
595,DIpMbz,40.0,Mumbai,2021-13-40,0.0
596,SogoS,35.0,Bangalore,2021-13-40,0.0
597,AABCyljyTl,106.0,London,bad_date,1.0
598,VMItjO,25.0,Bangalore,2020-01-01,0.0
599,PSrehW,-1.0,Mumbai,2022-05-10,1.0
600,NvtILiER,25.0,Bangalore,bad_date,0.0
601,NgiupMN,30.0,Mumbai,2022-05-10,0.0
602,JunBwpPt,25.0,NY,2020-01-01,0.0
603,JcVHXwVSr,30.0,London,2021-13-40,0.0
604,nExJm,18.0,Tokyo,bad_date,1.0
605,BJZqaa,40.0,London,2020-01-01,0.0
606,ffxlokbe,106.0,Delhi,2020-01-01,0.0
607,UlFgXeFtNH,40.0,NY,2022-05-10,0.0
608,UKnyWH,40.0,Mumbai,2022-05-10,1.0
609,OJIOnOo,40.0,Tokyo,bad_date,0.0
610,rdXnwzWF,106.0,Tokyo,2020-01-01,1.0
611,fCwFfwnb,30.0,Delhi,2021-13-40,1.0
612,nxUhHWInKV,-1.0,NY,2021-13-40,0.0
613,KOyvLQdlt,40.0,Mumbai,2020-01-01,1.0
614,gBZrpcZH,25.0,Tokyo,bad_date,0.0
615,exNHjct,35.0,Tokyo,bad_date,0.0
616,ufJzUwjbbZ,-1.0,NY,2021-13-40,1.0
617,dCqBRxZb,40.0,Bangalore,bad_date,0.0
618,cgPIxJThEW,106.0,NY,2022-05-10,1.0
619,AABCyljyTl,106.0,Bangalore,2020-01-01,0.0
620,aVGmHaGVQf,35.0,Mumbai,2022-05-10,0.0
621,dQfEGdkrR,40.0,Mumbai,2022-05-10,1.0
622,qYDhRPNE,106.0,Mumbai,2021-13-40,0.0
623,oNiti,40.0,Bangalore,2022-05-10,0.0
624,cfSFOazaj,18.0,NY,2021-13-40,0.0
625,EoKPyghoxm,30.0,NY,2021-13-40,0.0
626,bjzXGOsamg,-1.0,NY,2022-05-10,0.0
627,GSZAy,30.0,Bangalore,bad_date,0.0
628,okPJYy,30.0,London,bad_date,0.0
629,VcsknGUxfc,18.0,London,2021-13-40,0.0
630,OzgULE,-1.0,Mumbai,bad_date,0.0
631,MUlflm,30.0,Bangalore,2022-05-10,1.0
632,tlyzUh,40.0,Delhi,2020-01-01,0.0
633,jtxksorb,106.0,NY,2021-13-40,1.0
634,hSxirUF,35.0,NY,bad_date,0.0
635,XVEClvBSly,25.0,London,bad_date,0.0
636,LMmrE,25.0,Delhi,2021-13-40,0.0
637,XVUvcZMAw,35.0,London,bad_date,1.0
638,QxmDaMXgpH,40.0,London,2021-13-40,1.0
639,IixDEYyh,35.0,Mumbai,2021-13-40,1.0
640,PtyGSd,35.0,Mumbai,2020-01-01,0.0
641,BpNKFDk,25.0,Bangalore,2020-01-01,0.0
642,TMcXJUftG,35.0,Mumbai,2021-13-40,0.0
643,HKDOhr,30.0,Bangalore,2021-13-40,1.0
644,yWEXkMlsnJ,18.0,Tokyo,2020-01-01,0.0
645,txARy,25.0,Tokyo,2020-01-01,1.0
646,UxtJKYTjT,106.0,Mumbai,bad_date,1.0
647,UoXfoKzT,18.0,Delhi,2021-13-40,0.0
648,bvJWyvMbjb,-1.0,London,2020-01-01,0.0
649,HvrHqEKRx,106.0,Bangalore,bad_date,1.0
650,UpPlto,30.0,Delhi,bad_date,0.0
651,sxiWLo,106.0,Mumbai,2020-01-01,1.0
652,KIhmcqgnjD,30.0,NY,2020-01-01,0.0
653,AABCyljyTl,18.0,Mumbai,2022-05-10,1.0
654,hxYBgbW,106.0,Mumbai,2022-05-10,1.0
655,WiYCAHpU,40.0,Bangalore,bad_date,0.0
656,IPLVrfycJ,18.0,NY,2021-13-40,1.0
657,uRxec,35.0,Delhi,bad_date,0.0
658,BONkeSJXY,106.0,Mumbai,2020-01-01,0.0
659,qFXVshSt,40.0,Delhi,2021-13-40,1.0
660,rqxDlUM,18.0,Mumbai,2022-05-10,0.0
661,pPYwUhEe,106.0,Mumbai,2020-01-01,1.0
662,ZBrWEtaH,-1.0,London,2021-13-40,1.0
663,CKNhjt,30.0,Bangalore,bad_date,0.0
664,QpEzM,30.0,Mumbai,2020-01-01,0.0
665,ipHHg,30.0,Delhi,bad_date,0.0
666,vzJmgoZ,-1.0,Delhi,2022-05-10,0.0
667,sywnJYQtMa,30.0,Tokyo,2020-01-01,1.0
668,dqThiovVs,35.0,Tokyo,2022-05-10,0.0
669,HdkGNFiqq,25.0,London,2020-01-01,1.0
670,oKsBshh,30.0,London,bad_date,0.0
671,vVilARPD,25.0,Mumbai,bad_date,1.0
672,RLKPvVgga,18.0,Mumbai,2022-05-10,0.0
673,sQUFNrKbQl,-1.0,London,2022-05-10,1.0
674,JpkZwN,30.0,NY,2021-13-40,0.0
675,ONcfP,106.0,Mumbai,bad_date,1.0
676,yVcpa,40.0,Bangalore,2022-05-10,0.0
677,VkUjs,30.0,London,2021-13-40,0.0
678,WXsiALmDfE,-1.0,NY,2022-05-10,0.0
679,AABCyljyTl,30.0,Mumbai,bad_date,0.0
680,YiNaLW,30.0,NY,bad_date,0.0
681,yKjJfRZwAv,25.0,Delhi,2020-01-01,0.0
682,gfhNKCc,106.0,Mumbai,bad_date,0.0
683,uxMJR,18.0,Tokyo,2020-01-01,0.0
684,pSjdRyJj,106.0,London,bad_date,0.0
685,IuBJguKY,40.0,Delhi,2020-01-01,1.0
686,dYrEZg,-1.0,Delhi,bad_date,1.0
687,zNNENPXsIX,-1.0,Mumbai,bad_date,1.0
688,oNfnzGgfc,25.0,Bangalore,bad_date,0.0
689,bjFrpGNIBz,106.0,Delhi,bad_date,0.0
690,IznrSCX,30.0,Tokyo,2020-01-01,1.0
691,AABCyljyTl,35.0,Mumbai,2020-01-01,0.0
692,tqtxb,30.0,London,2021-13-40,0.0
693,UiwquND,40.0,Mumbai,2020-01-01,0.0
694,JDySAuzYG,35.0,NY,2020-01-01,0.0
695,qbcRsMb,40.0,Delhi,bad_date,1.0
696,twZvcmm,106.0,Bangalore,2021-13-40,1.0
697,Vdprb,40.0,Mumbai,2022-05-10,0.0
698,IvAvbybq,18.0,Delhi,2022-05-10,0.0
699,DQfJrAN,30.0,NY,2021-13-40,0.0
700,pYkHYdSln,-1.0,Bangalore,2020-01-01,0.0
701,ulMeRerdP,25.0,Bangalore,2022-05-10,1.0
702,sdQApI,25.0,London,bad_date,0.0
703,uGxNjaKS,-1.0,Mumbai,2020-01-01,0.0
704,IQWnHQ,25.0,Bangalore,bad_date,1.0
705,WLdkymMN,-1.0,Bangalore,2022-05-10,0.0
706,qRdkvQHn,-1.0,NY,bad_date,1.0
707,mhbPqzZv,18.0,London,bad_date,0.0
708,ihnPIj,-1.0,Mumbai,2022-05-10,1.0
709,zbSeFTUvsI,106.0,Mumbai,2021-13-40,0.0
710,RmDAgIEOBz,35.0,NY,bad_date,0.0
711,gPrEuMmvh,30.0,Delhi,2020-01-01,1.0
712,wnEztXq,30.0,Bangalore,2020-01-01,0.0
713,moOhytqHVb,35.0,Mumbai,2020-01-01,0.0
714,JPmCq,-1.0,Mumbai,2021-13-40,1.0
715,UJBmxaX,35.0,Mumbai,bad_date,1.0
716,pWNpSiw,30.0,Mumbai,2020-01-01,1.0
717,vbTQWyvRLT,35.0,Tokyo,bad_date,0.0
718,KAsFQM,30.0,NY,bad_date,1.0
719,NHjxH,25.0,Tokyo,bad_date,1.0
720,AABCyljyTl,40.0,Bangalore,bad_date,0.0
721,qeiAYRN,30.0,Delhi,bad_date,0.0
722,vWxTgjEroe,35.0,Mumbai,bad_date,0.0
723,TXTlXWHG,30.0,London,bad_date,0.0
724,kKiuwnet,40.0,London,bad_date,0.0
725,aBOWR,40.0,Tokyo,bad_date,0.0
726,LjSOoz,35.0,London,2022-05-10,0.0
727,FZoJvv,30.0,Mumbai,2021-13-40,0.0
728,YmxmEHe,40.0,Delhi,2020-01-01,1.0
729,YultwFd,18.0,Mumbai,bad_date,0.0
730,rmVZW,106.0,NY,2022-05-10,0.0
731,KQaAtYIgU,35.0,Bangalore,bad_date,1.0
732,AABCyljyTl,30.0,Bangalore,bad_date,0.0
733,AWTgqB,35.0,Delhi,2022-05-10,0.0
734,qYzYo,25.0,Mumbai,bad_date,1.0
735,oTFNnqUq,106.0,London,bad_date,0.0
736,CVHwjc,30.0,Bangalore,2021-13-40,1.0
737,nKwZWcsK,106.0,Mumbai,2021-13-40,0.0
738,fLhskoRM,30.0,Delhi,bad_date,1.0
739,UEEYBDvdN,-1.0,London,bad_date,0.0
740,bJJuEXR,18.0,Mumbai,2022-05-10,0.0
741,xKyGo,106.0,Bangalore,bad_date,1.0
742,YIXqMMX,30.0,NY,2021-13-40,1.0
743,SPoPMC,18.0,Mumbai,2021-13-40,1.0
744,ujYTe,30.0,London,2022-05-10,1.0
745,uuHXip,25.0,NY,2020-01-01,0.0
746,PqJgIRAzUy,35.0,Mumbai,2020-01-01,0.0
747,evtjGeAY,106.0,Bangalore,2022-05-10,0.0
748,JizGBpwVyh,18.0,Mumbai,bad_date,0.0
749,RBpcdcf,18.0,Mumbai,2022-05-10,0.0
750,yLQsE,106.0,London,2022-05-10,0.0
751,fIjju,18.0,Mumbai,2021-13-40,1.0
752,pExIGnYTjj,35.0,Bangalore,bad_date,0.0
753,nJwauaIxv,25.0,Delhi,bad_date,1.0
754,FzGYsJJupg,-1.0,Mumbai,2021-13-40,1.0
755,AABCyljyTl,40.0,NY,2021-13-40,0.0
756,Kjbzh,30.0,London,2020-01-01,0.0
757,SCeOhvgUMx,-1.0,Bangalore,2020-01-01,0.0
758,SEkDR,40.0,Tokyo,bad_date,0.0
759,fSwvz,40.0,Mumbai,2020-01-01,0.0
760,CpzzEFJQzL,25.0,Mumbai,2021-13-40,1.0
761,DCnHUgGH,106.0,Tokyo,2020-01-01,0.0
762,bojrmlVr,35.0,Delhi,2021-13-40,0.0
763,IgpKXRJMPP,40.0,Tokyo,2022-05-10,0.0
764,kJezjizPX,40.0,London,bad_date,0.0
765,kcaTsi,30.0,London,2022-05-10,0.0
766,bdwGglnrs,106.0,Tokyo,2022-05-10,1.0
767,AABCyljyTl,30.0,Mumbai,bad_date,0.0
768,USTFfcX,30.0,Mumbai,bad_date,1.0
769,YOFSf,18.0,Tokyo,bad_date,0.0
770,fGTVipwAM,40.0,Mumbai,bad_date,0.0
771,sQgkYNaRyo,25.0,Tokyo,bad_date,0.0
772,tNsIhNv,25.0,Delhi,bad_date,1.0
773,vvxSPsbh,30.0,NY,bad_date,0.0
774,AABCyljyTl,30.0,Bangalore,bad_date,0.0
775,eqZid,106.0,Tokyo,2022-05-10,0.0
776,VhDYYPTYvU,30.0,Tokyo,2021-13-40,1.0
777,LqrRUFh,-1.0,Mumbai,bad_date,0.0
778,kCOHKUOvkp,106.0,NY,2022-05-10,0.0
779,AABCyljyTl,25.0,NY,bad_date,0.0
780,LTBClAqrHb,18.0,Delhi,2020-01-01,1.0
781,EmOLZfdtG,30.0,NY,bad_date,0.0
782,NWxDa,35.0,NY,2021-13-40,0.0
783,PZDUGB,40.0,NY,bad_date,0.0
784,pIQDhtM,106.0,Delhi,2021-13-40,1.0
785,EQsfLRedU,18.0,Delhi,bad_date,0.0
786,eJuDOTEH,18.0,Delhi,2022-05-10,0.0
787,WzYQhgKgKS,106.0,London,2022-05-10,1.0
788,xbiDVg,30.0,Delhi,2020-01-01,0.0
789,gDcht,30.0,NY,bad_date,0.0
790,pbhOvWp,40.0,Tokyo,2021-13-40,1.0
791,QzgsTv,30.0,Mumbai,2020-01-01,0.0
792,xrtRRghHN,106.0,London,2020-01-01,1.0
793,TqPIvm,35.0,NY,2021-13-40,0.0
794,cIxoeibGO,35.0,Tokyo,bad_date,0.0
795,gDkGDcDjyU,30.0,Mumbai,bad_date,0.0
796,jaOmKUxPF,30.0,London,bad_date,1.0
797,zWrjb,30.0,Delhi,2022-05-10,0.0
798,nffihnep,30.0,Mumbai,2021-13-40,1.0
799,dXjLpf,106.0,Tokyo,2021-13-40,0.0
800,nWUcmFm,25.0,Tokyo,bad_date,1.0
801,ufdyvzvmU,30.0,Bangalore,2021-13-40,0.0
802,JmCOpveHk,30.0,Delhi,bad_date,1.0
803,CimXXCc,106.0,Bangalore,bad_date,0.0
804,pYaWzFRts,25.0,London,2021-13-40,0.0
805,RoiBdeKRL,18.0,Tokyo,2021-13-40,0.0
806,kAPTXHYK,30.0,Bangalore,2022-05-10,1.0
807,ZrxFaJHayU,106.0,Mumbai,2020-01-01,0.0
808,CKzueTHC,30.0,Tokyo,bad_date,0.0
809,xgYtFuRQZg,30.0,Delhi,2021-13-40,0.0
810,xlboVs,18.0,Mumbai,2022-05-10,1.0
811,GQlYYbzKF,106.0,NY,bad_date,1.0
812,AABCyljyTl,106.0,NY,bad_date,0.0
813,uTDzCIDJDd,18.0,Mumbai,bad_date,1.0
814,gWSTL,35.0,Tokyo,2022-05-10,0.0
815,bYJFJTawJH,106.0,Delhi,2020-01-01,0.0
816,wZoJysN,18.0,NY,bad_date,1.0
817,cVBqur,30.0,Delhi,2021-13-40,0.0
818,ZlJXV,106.0,NY,2020-01-01,1.0
819,qGfyQEG,30.0,Mumbai,2021-13-40,0.0
820,myXRQBm,25.0,Mumbai,2021-13-40,1.0
821,GNGEedbqS,106.0,Mumbai,bad_date,0.0
822,dPcFwf,35.0,London,bad_date,0.0
823,pteNm,30.0,Mumbai,bad_date,0.0
824,GxywGfHJbA,35.0,Mumbai,bad_date,0.0
825,fEdPk,-1.0,NY,2020-01-01,0.0
826,AszGjhcgEA,35.0,Bangalore,bad_date,1.0
827,qUOhqrt,30.0,Bangalore,bad_date,0.0
828,AABCyljyTl,35.0,Delhi,2020-01-01,0.0
829,hmQDcrYHkd,40.0,Bangalore,bad_date,1.0
830,KZFrEYGv,30.0,London,2020-01-01,1.0
831,TVzVHKyl,18.0,Tokyo,bad_date,0.0
832,PtuQaas,18.0,Bangalore,2022-05-10,0.0
833,pkENcb,18.0,Bangalore,bad_date,1.0
834,lnjSmk,40.0,Delhi,2021-13-40,1.0
835,VbJtOfW,-1.0,Bangalore,2021-13-40,0.0
836,ttiBPG,106.0,NY,2020-01-01,1.0
837,dhWPjttFYm,106.0,Tokyo,2022-05-10,1.0
838,AABCyljyTl,40.0,Delhi,2020-01-01,1.0
839,SphmGo,30.0,Bangalore,2020-01-01,1.0
840,YUkeyIdAN,30.0,Mumbai,bad_date,0.0
841,tAjLBzXyE,106.0,Mumbai,2020-01-01,1.0
842,HkUxmlwti,18.0,Delhi,2020-01-01,1.0
843,CgexsEy,-1.0,Tokyo,2020-01-01,0.0
844,xwtzobwn,35.0,London,2021-13-40,0.0
845,pACeo,18.0,Bangalore,2022-05-10,0.0
846,dbkkr,18.0,London,2022-05-10,1.0
847,RjFhSLCnOo,30.0,NY,2021-13-40,0.0
848,XQNaIZXT,30.0,Mumbai,2020-01-01,0.0
849,MyAONLxPqj,35.0,NY,bad_date,0.0
850,vwSbhTpMzI,35.0,London,2022-05-10,1.0
851,vJuOBq,106.0,Mumbai,2020-01-01,0.0
852,AABCyljyTl,35.0,London,2020-01-01,1.0
853,hXrGFF,25.0,NY,bad_date,1.0
854,kuBjfDxU,40.0,Mumbai,2020-01-01,1.0
855,JjQFb,30.0,NY,2021-13-40,0.0
856,omIdcAiS,40.0,London,bad_date,0.0
857,ZgvMuU,106.0,Tokyo,2021-13-40,0.0
858,qQIiDq,25.0,Mumbai,bad_date,0.0
859,JoahduPBVT,30.0,NY,2021-13-40,0.0
860,ceHVsRPuQ,30.0,Tokyo,bad_date,1.0
861,mUMxVjDu,30.0,NY,2022-05-10,0.0
862,UiTBId,30.0,Delhi,bad_date,1.0
863,VvNgtN,30.0,Mumbai,2022-05-10,0.0
864,vikcbHJ,30.0,London,bad_date,1.0
865,MSuafVr,25.0,Delhi,bad_date,1.0
866,xeILwyoi,106.0,Delhi,bad_date,0.0
867,fpBueNJhs,-1.0,Delhi,2022-05-10,0.0
868,UBwcH,30.0,Tokyo,2021-13-40,0.0
869,LUuqcaONWt,-1.0,Mumbai,2021-13-40,0.0
870,abaQJ,-1.0,Bangalore,2022-05-10,0.0
871,PRiiv,106.0,London,bad_date,0.0
872,qGGWuwm,25.0,Delhi,bad_date,0.0
873,juquxdQ,106.0,NY,bad_date,0.0
874,cUvNzZL,40.0,Tokyo,2021-13-40,1.0
875,iXFZKJYKr,18.0,Mumbai,2021-13-40,0.0
876,qSzrFEtHmE,40.0,Mumbai,2020-01-01,1.0
877,bNgmwm,30.0,NY,bad_date,0.0
878,tphkbW,25.0,Mumbai,2021-13-40,0.0
879,MroHNBYH,18.0,Bangalore,bad_date,1.0
880,lMrkc,18.0,NY,2021-13-40,0.0
881,PKlTBj,18.0,Mumbai,2022-05-10,0.0
882,TdkGh,106.0,Mumbai,bad_date,1.0
883,jCPkA,30.0,Mumbai,bad_date,1.0
884,qLmjmoxH,25.0,Mumbai,2021-13-40,0.0
885,eYuiwAMN,30.0,Bangalore,2020-01-01,1.0
886,btSNVEhL,35.0,Mumbai,2021-13-40,1.0
887,poDzrLkV,30.0,NY,bad_date,0.0
888,AABCyljyTl,106.0,Tokyo,2021-13-40,1.0
889,LzWWYtzHEv,35.0,Tokyo,bad_date,0.0
890,AABCyljyTl,106.0,Mumbai,2020-01-01,0.0
891,WiNXONsK,35.0,Mumbai,bad_date,0.0
892,KHWMmbQ,-1.0,NY,2021-13-40,0.0
893,bIhFXhmEIi,35.0,Tokyo,2020-01-01,0.0
894,HVuEU,25.0,Mumbai,bad_date,0.0
895,TiwJAB,40.0,NY,2021-13-40,1.0
896,qvTLeHOrh,18.0,Tokyo,2022-05-10,0.0
897,uqZQadKBIM,40.0,Delhi,2021-13-40,0.0
898,jgzAfDl,40.0,Bangalore,bad_date,0.0
899,jNnUvGGTip,30.0,Mumbai,2022-05-10,1.0
900,dbmzNan,30.0,Mumbai,bad_date,0.0
901,EZfBaFZNWy,106.0,London,2020-01-01,0.0
902,rJrqmsuF,106.0,London,bad_date,0.0
903,PaTuRWb,106.0,Tokyo,bad_date,0.0
904,oKQtGIyvj,40.0,Tokyo,2020-01-01,0.0
905,ascPqxF,30.0,NY,2021-13-40,0.0
906,PsWWyIKfu,-1.0,London,2021-13-40,0.0
907,hBDSAgPpIC,18.0,London,bad_date,1.0
908,UXzCmi,30.0,London,bad_date,1.0
909,ewLiWUNlny,106.0,Mumbai,bad_date,0.0
910,IVGzP,25.0,Delhi,bad_date,0.0
911,WNFHtL,40.0,Mumbai,2021-13-40,0.0
912,IOYwmnpf,18.0,London,2022-05-10,0.0
913,WMgtSXDad,40.0,Tokyo,2020-01-01,0.0
914,YqsJPBFl,18.0,NY,2022-05-10,1.0
915,SqQplJhoM,30.0,Bangalore,2022-05-10,0.0
916,bqAJoSDGlp,40.0,Mumbai,bad_date,0.0
917,ZrRkM,25.0,Mumbai,bad_date,0.0
918,MWOSLpQVib,30.0,Mumbai,2021-13-40,0.0
919,JZNuBoKk,-1.0,Mumbai,2020-01-01,1.0
920,fqPTcWpI,35.0,London,bad_date,0.0
921,KphlMMaL,35.0,Bangalore,bad_date,1.0
922,OStZJicsyX,40.0,NY,bad_date,1.0
923,HEYGvbmzJ,30.0,Mumbai,bad_date,1.0
924,MOZIeyQtGx,18.0,London,bad_date,0.0
925,AABCyljyTl,30.0,Bangalore,2020-01-01,0.0
926,zIAbD,106.0,Mumbai,2021-13-40,1.0
927,KeEtZKp,35.0,London,2022-05-10,1.0
928,dVPjQbC,30.0,Bangalore,2020-01-01,0.0
929,zAELPgNYU,35.0,Tokyo,2020-01-01,0.0
930,KaxqcDHen,40.0,Tokyo,2021-13-40,0.0
931,YAsCv,-1.0,Tokyo,2022-05-10,0.0
932,mcXVp,106.0,Tokyo,bad_date,0.0
933,EKBZsB,30.0,NY,bad_date,0.0
934,IcbhS,35.0,Mumbai,2022-05-10,0.0
935,FlsgGd,106.0,Tokyo,2020-01-01,0.0
936,HixXJWhk,30.0,Mumbai,2021-13-40,1.0
937,ZKktIQF,30.0,Bangalore,bad_date,1.0
938,qOtYmo,30.0,Delhi,2021-13-40,0.0
939,CdHsroTlat,106.0,Delhi,2020-01-01,0.0
940,XOgBTEPe,18.0,Mumbai,2022-05-10,0.0
941,TCFUiXurM,-1.0,Mumbai,2021-13-40,1.0
942,CTuEnJLIh,25.0,Mumbai,bad_date,0.0
943,cLYKmFK,35.0,Mumbai,2021-13-40,0.0
944,PAowWTQ,30.0,London,bad_date,0.0
945,Xvqee,-1.0,Mumbai,bad_date,0.0
946,icMCz,106.0,Tokyo,bad_date,0.0
947,JWhzJJBg,106.0,Tokyo,2020-01-01,0.0
948,AABCyljyTl,40.0,Bangalore,2020-01-01,0.0
949,awBrZIVZXJ,35.0,NY,2022-05-10,1.0
950,AABCyljyTl,30.0,Delhi,2022-05-10,0.0
951,JTBldR,106.0,Bangalore,bad_date,0.0
